Dataset,ClustalW_Time,ClustalW_Memory,MUSCLE_Time,MUSCLE_Memory,T-Coffee_Time,T-Coffee_Memory
BBS50001.tfa,2.1057794094085693,4030464,2.9207217693328857,483569664,59.1687433719635,91561984
BBS50002.tfa,0.10141491889953613,159744,0.20196819305419922,62238720,1.9055695533752441,50675712
BBS50003.tfa,0.602651834487915,3731456,0.9056613445281982,189603840,18.746166467666626,68317184
BBS50005.tfa,0.6025440692901611,4071424,0.6073422431945801,178786304,10.531483173370361,52883456
BBS50006.tfa,4.110704660415649,4390912,7.851078033447266,502714368,140.39297604560852,176422912
BBS50007.tfa,0.20155596733093262,3297280,0.40506601333618164,65748992,5.4140870571136475,56635392
BBS50008.tfa,0.20183467864990234,3141632,0.30287742614746094,65437696,4.712768077850342,51572736
BBS50009.tfa,0.40228700637817383,3637248,0.5073347091674805,95674368,9.52329134941101,55504896
BBS50010.tfa,0.20166730880737305,3166208,0.30381274223327637,98332672,4.713169813156128,51011584
BBS50011.tfa,1.203845739364624,4227072,3.2189464569091797,255414272,38.9035587310791,84541440
BBS50012.tfa,1.4040286540985107,3764224,2.2168171405792236,244064256,42.70975589752197,94175232
BBS50014.tfa,1.80507493019104,4022272,1.9163367748260498,434745344,48.43648624420166,74117120
BBS50015.tfa,0.5025496482849121,3874816,1.0068190097808838,154497024,16.14152956008911,69312512
BBS50016.tfa,0.40207481384277344,3747840,0.5052249431610107,223301632,9.024359703063965,55947264
BBS50013.tfa,0.2018904685974121,3346432,0.20202016830444336,51879936,3.3093478679656982,49078272
