Dataset,ClustalW_Time,ClustalW_Memory,MUSCLE_Time,MUSCLE_Memory,T-Coffee_Time,T-Coffee_Memory
BB40001.tfa,1.103968858718872,4739072,3.2148051261901855,571252736,34.294678926467896,79425536
BB40002.tfa,5.313161373138428,5914624,41.66710090637207,1032085504,242.6860945224762,269672448
BB40003.tfa,0.40242552757263184,3964928,0.5034289360046387,237383680,7.923198938369751,55201792
BB40004.tfa,8.219391345977783,4857856,11.970552682876587,659214336,265.9585950374603,148348928
BB40005.tfa,0.5029864311218262,3842048,0.607081413269043,310599680,9.828336954116821,53088256
BB40006.tfa,0.3024120330810547,3710976,0.4045705795288086,197320704,6.718980312347412,54050816
BB40007.tfa,1.705064296722412,4812800,3.11822509765625,1579819008,30.87354302406311,69513216
BB40008.tfa,0.4026169776916504,3878912,0.504741907119751,245157888,6.721233367919922,52535296
BB40009.tfa,0.7029132843017578,4001792,1.3090534210205078,286154752,17.94817876815796,66920448
BB40010.tfa,0.10144472122192383,176128,0.10163712501525879,311296,0.402956485748291,43687936
BB40011.tfa,1.9054968357086182,5263360,8.538947820663452,665145344,68.3806562423706,108253184
BB40012.tfa,0.502671480178833,3567616,0.6050355434417725,295456768,13.135414361953735,58068992
BB40013.tfa,0.30151987075805664,3895296,0.906867504119873,161517568,10.327231884002686,60268544
BB40014.tfa,0.20152831077575684,3502080,0.30211448669433594,103628800,3.2104651927948,51646464
BB40015.tfa,3.2095282077789307,6664192,14.957870960235596,1043222528,88.63714361190796,110247936
BB40016.tfa,0.5025198459625244,3878912,1.615673542022705,223756288,19.750121355056763,73183232
BB40017.tfa,0.501777172088623,4005888,1.6120085716247559,223502336,19.75159001350403,72957952
BB40018.tfa,0.10121655464172363,462848,0.4026956558227539,49143808,1.9070820808410645,50618368
BB40019.tfa,0.40236544609069824,4419584,0.6046445369720459,268308480,7.622899055480957,54484992
BB40020.tfa,1.705244779586792,4390912,3.4197921752929688,527814656,53.24329209327698,69607424
BB40021.tfa,0.6025667190551758,3899392,1.106630563735962,434524160,17.146260738372803,61550592
BB40022.tfa,0.3018953800201416,3952640,0.8036808967590332,151220224,5.015009880065918,54145024
BB40023.tfa,4.411696910858154,7970816,11.444450616836548,1359671296,85.52675604820251,95170560
BB40024.tfa,1.9050440788269043,4628480,6.536672115325928,817209344,73.10826683044434,110944256
BB40025.tfa,0.20176386833190918,3207168,0.30220723152160645,101228544,3.6102254390716553,50429952
BB40026.tfa,2.5070133209228516,4890624,5.9336981773376465,868216832,93.96499800682068,121434112
BB40027.tfa,3.2090611457824707,6389760,11.554942607879639,888770560,84.50793242454529,99885056
BB40028.tfa,0.4020543098449707,3870720,0.6049008369445801,236584960,9.725146055221558,55656448
BB40029.tfa,0.2017803192138672,3874816,0.4033324718475342,89968640,3.510498523712158,52862976
BB40030.tfa,0.9032602310180664,4345856,1.311345100402832,345800704,26.370859146118164,66535424
BB40031.tfa,0.8033714294433594,4345856,1.7105395793914795,471965696,24.87093472480774,74301440
BB40032.tfa,0.302013635635376,4141056,0.6028895378112793,196952064,4.714869022369385,55017472
BB40033.tfa,0.6027603149414062,3702784,1.0072417259216309,381636608,18.351749897003174,60153856
BB40034.tfa,0.9032037258148193,4026368,2.214972972869873,357875712,31.684059619903564,83587072
BB40035.tfa,2.40659499168396,5095424,6.431033372879028,749772800,78.30375456809998,98111488
BB40036.tfa,0.8033847808837891,3899392,0.907705545425415,326123520,19.648916482925415,60174336
BB40037.tfa,0.7028501033782959,3629056,2.4166808128356934,204922880,29.777255535125732,85876736
BB40038.tfa,0.40287327766418457,5120000,1.6069531440734863,181219328,9.427091360092163,61775872
BB40039.tfa,3.2085041999816895,5648384,6.134667634963989,715874304,103.78870368003845,104718336
BB40040.tfa,1.1039741039276123,5005312,2.7172446250915527,528846848,31.379122257232666,72773632
BB40041.tfa,1.6047923564910889,5959680,12.853469133377075,594509824,61.86112713813782,111149056
BB40042.tfa,0.8031325340270996,4476928,1.7104506492614746,311758848,19.850622177124023,65732608
BB40043.tfa,0.30198240280151367,4014080,0.7038660049438477,184430592,7.219492197036743,57073664
BB40044.tfa,0.40215373039245605,3973120,1.210439920425415,131559424,13.836685180664062,68698112
BB40045.tfa,0.10154438018798828,0,0.20148086547851562,34258944,1.104158639907837,50110464
BB40046.tfa,1.2041652202606201,4657152,3.819741725921631,658145280,43.023253202438354,90087424
BB40047.tfa,6.015272617340088,8024064,16.583516836166382,1126178816,203.7468066215515,165601280
BB40048.tfa,1.2042853832244873,4497408,2.3136074542999268,467345408,29.980515480041504,62398464
BB40049.tfa,13.231459856033325,7188480,67.52506518363953,1337978880,599.5564019680023,363737088
