Dataset,ClustalW_Time,ClustalW_Memory,MUSCLE_Time,MUSCLE_Memory,T-Coffee_Time,T-Coffee_Memory
BB50001.tfa,2.306551218032837,4009984,3.3193135261535645,589172736,68.90032696723938,96055296
BB50002.tfa,0.30210423469543457,3637248,0.6044161319732666,240549888,6.219127655029297,55013376
BB50003.tfa,3.3080952167510986,4472832,8.54565691947937,806649856,122.3538146018982,146944000
BB50005.tfa,0.6024396419525146,3878912,0.6055929660797119,198828032,11.532933235168457,53276672
BB50006.tfa,8.01951789855957,5795840,23.12269639968872,941662208,319.3981730937958,259702784
BB50007.tfa,0.3019986152648926,3579904,0.40543651580810547,108105728,6.5177295207977295,57896960
BB50008.tfa,0.5024371147155762,3747840,0.7060720920562744,282935296,13.635099172592163,58834944
BB50009.tfa,1.103529453277588,3608576,1.812791347503662,344686592,32.087788581848145,73805824
BB50010.tfa,0.5018386840820312,4001792,1.0084161758422852,387698688,14.240781784057617,59002880
BB50011.tfa,1.6050758361816406,4415488,4.318626403808594,376066048,52.141581535339355,92876800
BB50012.tfa,6.315354585647583,5914624,23.716793537139893,1253748736,251.52196645736694,196423680
BB50014.tfa,2.1063625812530518,4157440,2.719666004180908,512098304,61.27429127693176,82493440
BB50015.tfa,1.5047228336334229,4550656,4.327893257141113,535445504,46.63146996498108,91996160
BB50016.tfa,0.9037623405456543,4096000,2.111034870147705,554188800,24.67142629623413,65929216
BB50004.tfa,0.2014782428741455,3559424,0.2015819549560547,118673408,3.0095579624176025,48889856
BB50013.tfa,0.30185556411743164,3559424,0.20151519775390625,77754368,5.414384365081787,50667520
